SN,identifier,group_name,fiscal_year_id,date,district_id,rural_municipality_id,ward_no,component_id,sub_component_id,group_type_id,,,,,,,,
2146,C-6-R-3959,Panchet bakhara palan Krishak Samuha,2077/078,2077-09-01,28,Lisankhu Pakhar,4,Component A,Livestock,Promotion Program (Goat),,,,,,,,
2147,B-4-G-3962,Bishokarma Mahila Bakhra Palan Samuha,2077/078,2078-03-03,19,Pipara,4,Component A,Livestock,Others,,,,,,,,
2148,B-4-G-3963,Sansari Mai Mahila Bakhra Palan Samuha,2077/078,2078-02-25,19,Pipara,4,Component A,Livestock,Promotion Program (Goat),,,,,,,,
2149,B-4-G-3964,Subha Laxmi Mahila Bakhra Palan Samuha,2077/078,2078-03-08,19,Pipara,3,Component A,Livestock,Others,,,,,,,,
2150,A-1-B-3966,JanaJyoti Krishak Samuha,2078/079,2078-10-25,22,166,2,Component A,Crop,Others,,,,,,,,
2151,A-1-B-3972,Janakalyan Krishak Samuha Musharniya,2078/079,2078-10-24,22,166,3,Component A,Crop,Others,,,,,,,,
2152,A-1-A-3973,Santoshi Gharayasi Poshan Bagaicha Samuha,2078/079,1900-01-13,22,Rajgadh,3,Component C,Nutrition,Home Nutrition Garden (Nutrition),,,,,,,,
2153,A-2-C-3975,Tara Pashupalan Krishak Samuha,2078/079,2078-10-24,21,164,3,Component A,Livestock,Promotion Program (Goat),,,,,,,,
2154,A-2-C-3976,Bajarangbali Bakhra Prabardhan Krishak Samuha,2078/079,2078-09-28,21,164,1,Component A,Livestock,Promotion Program (Goat),,,,,,,,
2155,A-2-C-3977,Bhagwati Dairy Pashupalan Krishak Samuha_Kundalpur,2078/079,2078-08-28,21,164,1,Component A,Livestock,Others,,,,,,,,
2156,A-2-C-3978,Chameli Bakhrapalan Krishak Samuha,2078/079,2078-10-07,21,164,1,Component A,Livestock,Others,,,,,,,,
2157,A-2-C-3980,Rajdevi Bakhra Prabardhan Krishak Samuha,2078/079,2078-10-06,21,164,1,Component A,Livestock,Promotion Program (Goat),,,,,,,,
2158,A-2-C-3981,Pashupati Dairy Pashupalan Krishak Samuha,2078/079,2078-10-09,21,164,1,Component A,Livestock,Others,,,,,,,,
2159,D-8-X-3982,Kafalbote Krishak Samuha,2077/078,2077-10-10,45,Barpak Sulikot,7,Component A,Crop,Others,,,,,,,,
2160,D-8-X-3983,Manashlu Krishak Samuha,2077/078,2078-03-10,45,Barpak Sulikot,7,Component A,Crop,Others,,,,,,,,
2161,D-8-X-3985,Bhairabi Krishak Samuha,2077/078,2078-05-10,45,Barpak Sulikot,3,Component A,Crop,Others,,,,,,,,
2162,D-8-X-3986,Lamgara Sotikhola Krishak Samuha,2077/078,2078-05-10,45,Barpak Sulikot,3,Component A,Crop,Others,,,,,,,,
2163,A-1-A-3987,Raain Krishak Samuha,2078/079,2078-08-14,22,Rajgadh,6,Component A,Crop,Others,,,,,,,,
2164,D-8-X-3988,Uddhamsil Mahoriya Krishak Samuha,2077/078,2077-06-14,45,Barpak Sulikot,6,Component A,Crop,Others,,,,,,,,
2165,B-4-G-3989,Tapsi Mahila Bakhra Palan Samuha,2077/078,2078-11-11,19,Pipara,6,Component A,Livestock,Others,,,,,,,,
2166,B-4-G-3990,Suryamukhi Mahila Bakhra Palan Samuha,2077/078,2078-03-02,19,Pipara,6,Component A,Livestock,Others,,,,,,,,
2167,B-4-G-3991,Shiv Shakti Mahila Bakhra Palan Samuha,2077/078,2078-03-04,19,Pipara,4,Component A,Livestock,Promotion Program (Goat),,,,,,,,
2168,B-4-G-3992,Bhole Shankar Mahila Bakhra Palan Samuha,2077/078,2078-01-14,19,Pipara,4,Component A,Livestock,Others,,,,,,,,
2169,A-1-B-3993,Ananya  Gharayasi Poshan Bagaicha Samuha,2078/079,2078-02-09,22,166,5,Component C,Nutrition,Home Nutrition Garden (Nutrition),,,,,,,,
2170,A-1-B-3995,Nandani Gharayasi Poshan Bagaicha Samuha,2078/079,1900-01-30,22,166,5,Component C,Nutrition,Home Nutrition Garden (Nutrition),,,,,,,,
2171,A-1-B-3996,Ram Rahiman Gharayasi Poshan Bagaicha Samuha,2078/079,2078-09-09,22,166,5,Component C,Nutrition,Home Nutrition Garden (Nutrition),,,,,,,,
2172,A-1-B-3997,Bhawana Gharayasi Poshan Bagaicha Samuha,2078/079,1900-01-27,22,166,5,Component C,Nutrition,Home Nutrition Garden (Nutrition),,,,,,,,
2173,A-1-B-3998,Ishlam  Gharayasi Poshan Bagaicha Samuha,2078/079,1900-01-20,22,166,1,Component C,Nutrition,Home Nutrition Garden (Nutrition),,,,,,,,
2174,A-1-B-4000,Tulsi Gharayasi Poshan Bagaicha Samuha,2078/079,1900-01-19,22,166,2,Component C,Nutrition,Home Nutrition Garden (Nutrition),,,,,,,,
2175,A-1-B-4001,Bajrang Gharayasi Poshan Bagaicha Samuha,2078/079,1900-01-16,22,166,3,Component C,Nutrition,Home Nutrition Garden (Nutrition),,,,,,,,
2176,D-7-S-4004,Aadamara Krishak Samuha,2078/079,2078-09-11,31, ,Benighat Rorang,7,Component A,Crop,,,,,,,,9
2177,A-1-B-4007,janmukhi Gharayasi Poshan Bagaicha Samuha,2078/079,2078-10-02,22,166,2,Component C,Nutrition,Home Nutrition Garden (Nutrition),,,,,,,,
2178,A-1-A-4008,Maa Kali Gharayasi Poshan Bagaicha Samuha,2078/079,2078-11-10,22,Rajgadh,1,Component C,Nutrition,Home Nutrition Garden (Nutrition),,,,,,,,
2179,A-1-B-4009,ramji ram  Gharayasi Poshan Bagaicha Samuha,2078/079,2078-10-02,22,166,2,Component C,Nutrition,Home Nutrition Garden (Nutrition),,,,,,,,
2180,A-1-A-4010,Satyam Gharayasi Poshan Bagaicha Samuha,2078/079,2078-10-02,22,Rajgadh,1,Component C,Nutrition,Home Nutrition Garden (Nutrition),,,,,,,,
2181,A-1-B-4011,Sundhara  Gharayasi Poshan Bagaicha Samuha,2078/079,1900-01-29,22,166,2,Component C,Nutrition,Home Nutrition Garden (Nutrition),,,,,,,,
2182,A-1-A-4012,Fakira Kukhura Prabardhan Samuha,2078/079,2078-09-14,22,Rajgadh,6,Component A,Livestock,Promotion Program (Poultry),,,,,,,,
2183,A-1-A-4013,Jai Baba Narsing Dairy Prabardhan Samuha,2078/079,2078-07-29,22,Rajgadh,1,Component A,Livestock,Promotion Program (Dairy),,,,,,,,
2184,A-1-A-4014,Jai Bajarangbali Pashupalan Krishak Samuha,2078/079,2078-08-27,22,Rajgadh,1,Component A,Livestock,Others,,,,,,,,
2185,A-1-A-4015,Shree Chandrabati Bakhra Prabardhan Samuha,2078/079,2078-07-20,22,Rajgadh,1,Component A,Livestock,Promotion Program (Goat),,,,,,,,
2186,A-1-A-4016,Jai Bholenath Pashupalan Samuha,2078/079,2078-08-10,22,Rajgadh,1,Component A,Livestock,Promotion Program (Goat),,,,,,,,
2187,A-1-A-4017,Maa laxmi Gharayasi Poshan Bagaicha Samuha,2078/079,2078-11-10,22,Rajgadh,1,Component C,Nutrition,Home Nutrition Garden (Nutrition),,,,,,,,
2188,A-1-A-4018,Jai maa kamala Gharayasi Poshan Bagaicha Samuha,2078/079,1900-01-18,22,Rajgadh,1,Component C,Nutrition,Home Nutrition Garden (Nutrition),,,,,,,,
2189,A-1-A-4019,Shiv guru Gharayasi Poshan Bagaicha Samuha,2078/079,1900-01-23,22,Rajgadh,1,Component C,Nutrition,Home Nutrition Garden (Nutrition),,,,,,,,
2190,A-1-A-4020,Ram Rahim Gharayasi Poshan Bagaicha Samuha,2078/079,1900-01-26,22,Rajgadh,6,Component C,Nutrition,Home Nutrition Garden (Nutrition),,,,,,,,
2191,A-1-A-4021,Gudiya Gharayasi Poshan Bagaicha Samuha,2078/079,1900-01-14,22,Rajgadh,6,Component C,Nutrition,Home Nutrition Garden (Nutrition),,,,,,,,
2192,A-1-A-4022,Madinaa Gharayasi Poshan Bagaicha Samuha,2078/079,1900-01-15,22,Rajgadh,6,Component C,Nutrition,Home Nutrition Garden (Nutrition),,,,,,,,
2193,A-1-A-4023,Baal gopal Gharayasi Poshan Bagaicha Samuha,2078/079,1900-01-24,22,Rajgadh,1,Component C,Nutrition,Home Nutrition Garden (Nutrition),,,,,,,,
2194,A-1-A-4024,Maa Saro Gharayasi Poshan Bagaicha Samuha,2078/079,1900-01-17,22,Rajgadh,6,Component C,Nutrition,Home Nutrition Garden (Nutrition),,,,,,,,
2195,A-2-C-4025,Indra Gharayasi Posan Bagaicha Samuh,2078/079,2078-01-10,21,164,3,Component C,Nutrition,Home Nutrition Garden (Nutrition),,,,,,,,
2196,A-2-D-4026,Om shanti Gharayasi Poshan Bagaicha Samuha,2078/079,2078-10-09,21,Bariyarpatti,1,Component C,Nutrition,Home Nutrition Garden (Nutrition),,,,,,,,
2197,A-2-C-4027,Parwati Gharayasi Posan Bagaicha Samuh,2078/079,2078-10-10,21,164,3,Component C,Nutrition,Home Nutrition Garden (Nutrition),,,,,,,,
2198,A-1-B-4028,Shakshi  Gharayasi Poshan Bagaicha Samuha,2078/079,2078-06-10,22,166,5,Component C,Nutrition,Home Nutrition Garden (Nutrition),,,,,,,,
2199,A-1-B-4029,Lotus  Gharayasi Poshan Bagaicha Samuha,2078/079,1900-01-17,22,166,1,Component C,Nutrition,Home Nutrition Garden (Nutrition),,,,,,,,
2200,A-1-B-4030,Baal Gharayasi Poshan Bagaicha Samuha,2078/079,1900-01-17,22,166,3,Component C,Nutrition,Home Nutrition Garden (Nutrition),,,,,,,,
2201,A-1-B-4031,Bar Pipal Gharayasi Poshan Bagaicha Samuha,2078/079,1900-01-27,22,166,4,Component C,Nutrition,Home Nutrition Garden (Nutrition),,,,,,,,
2202,A-1-B-4032,Adarsh Gharayasi Poshan Bagaicha Samuha,2078/079,1900-01-21,22,166,5,Component C,Nutrition,Home Nutrition Garden (Nutrition),,,,,,,,
2203,A-1-B-4033,Sikshya Gharayasi Poshan Bagaicha Samuha,2078/079,1900-01-18,22,166,5,Component C,Nutrition,Home Nutrition Garden (Nutrition),,,,,,,,
2204,A-1-B-4035,Sharada Gharayasi Poshan Bagaicha Samuha,2078/079,1900-01-13,22,166,6,Component C,Nutrition,Home Nutrition Garden (Nutrition),,,,,,,,
2205,A-1-B-4036,Roshni Gharayasi Poshan Bagaicha Samuha,2078/079,1900-01-27,22,166,6,Component C,Nutrition,Home Nutrition Garden (Nutrition),,,,,,,,
2206,A-1-A-4037,Aarti  Gharayasi Poshan Bagaicha Samuha,2078/079,1900-01-15,22,Rajgadh,5,Component C,Nutrition,Home Nutrition Garden (Nutrition),,,,,,,,
2207,A-1-A-4038,Baba mahanthi Gharayasi Poshan Bagaicha Samuha,2078/079,1900-01-13,22,Rajgadh,4,Component C,Nutrition,Home Nutrition Garden (Nutrition),,,,,,,,
2208,A-1-A-4039,baba salahesh Gharayasi Poshan Bagaicha Samuha,2078/079,1900-01-13,22,Rajgadh,3,Component C,Nutrition,Home Nutrition Garden (Nutrition),,,,,,,,
2209,A-1-A-4040,Ganesh Gharayasi Poshan Bagaicha Samuha,2078/079,1900-01-13,22,Rajgadh,5,Component C,Nutrition,Home Nutrition Garden (Nutrition),,,,,,,,
2210,A-1-A-4041,Ganapatee Gharayasi Poshan Bagaicha Samuha,2078/079,1900-01-13,22,Rajgadh,4,Component C,Nutrition,Home Nutrition Garden (Nutrition),,,,,,,,
2211,A-1-A-4042,Gayatri Gharayasi Poshan Bagaicha Samuha,2078/079,1900-01-13,22,Rajgadh,5,Component C,Nutrition,Home Nutrition Garden (Nutrition),,,,,,,,
2212,A-1-A-4043,jana jyoti Gharayasi Poshan Bagaicha Samuha,2078/079,1900-01-13,22,Rajgadh,5,Component C,Nutrition,Home Nutrition Garden (Nutrition),,,,,,,,
2213,A-1-A-4044,Laxmi  Gharayasi Poshan Bagaicha Samuha,2078/079,1900-01-26,22,Rajgadh,5,Component C,Nutrition,Home Nutrition Garden (Nutrition),,,,,,,,
2214,A-1-A-4045,maa bhagwati Gharayasi Poshan Bagaicha Samuha,2078/079,1900-01-13,22,Rajgadh,5,Component C,Nutrition,Home Nutrition Garden (Nutrition),,,,,,,,
2215,A-1-A-4046,maa durga Gharayasi Poshan Bagaicha Samuha,2078/079,2078-07-09,22,Rajgadh,5,Component C,Nutrition,Home Nutrition Garden (Nutrition),,,,,,,,
2216,A-1-A-4047,pano devi Gharayasi Poshan Bagaicha Samuha,2078/079,1900-01-19,22,Rajgadh,3,Component C,Nutrition,Home Nutrition Garden (Nutrition),,,,,,,,
2217,A-1-A-4048,Shiva Guru Gharayasi Poshan Bagaicha Samuha,2078/079,2078-09-10,22,Rajgadh,5,Component C,Nutrition,Home Nutrition Garden (Nutrition),,,,,,,,
2218,A-1-A-4049,shrijana Gharayasi Poshan Bagaicha Samuha,2078/079,1900-01-18,22,Rajgadh,4,Component C,Nutrition,Home Nutrition Garden (Nutrition),,,,,,,,
2219,A-2-D-4050,Braham baba Gharayasi Poshan Bagaicha Samuha,2078/079,2078-08-08,21,Bariyarpatti,3,Component C,Nutrition,Home Nutrition Garden (Nutrition),,,,,,,,
2220,A-1-B-4051,Bageshwori Gharayasi Poshan Bagaicha Samuha,2078/079,1900-01-23,22,166,5,Component C,Nutrition,Home Nutrition Garden (Nutrition),,,,,,,,
2221,A-1-B-4052,Srijana Gharayasi Poshan Bagaicha Samuha,2078/079,1900-01-21,22,166,6,Component C,Nutrition,Home Nutrition Garden (Nutrition),,,,,,,,
2222,A-1-B-4054,Shristi Gharayasi Poshan Bagaicha Samuha,2078/079,1900-01-15,22,166,5,Component C,Nutrition,Home Nutrition Garden (Nutrition),,,,,,,,
2223,A-1-B-4055,Smriti Gharayasi Poshan Bagaicha Samuha,2078/079,1900-01-26,22,166,5,Component C,Nutrition,Home Nutrition Garden (Nutrition),,,,,,,,
2224,A-1-B-4056,Koshika Gharayasi Poshan Bagaicha Samuha,2078/079,1900-01-27,22,166,7,Component C,Nutrition,Home Nutrition Garden (Nutrition),,,,,,,,
2225,A-1-B-4057,Khusbu Gharayasi Poshan Bagaicha Samuha,2078/079,1900-01-18,22,166,7,Component C,Nutrition,Home Nutrition Garden (Nutrition),,,,,,,,
2226,A-1-B-4058,Kartik  Gharayasi Poshan Bagaicha Samuha,2078/079,2078-11-09,22,166,6,Component C,Nutrition,Home Nutrition Garden (Nutrition),,,,,,,,
2227,A-1-B-4059,Pooja  Gharayasi Poshan Bagaicha Samuha,2078/079,2078-11-10,22,166,6,Component C,Nutrition,Home Nutrition Garden (Nutrition),,,,,,,,
2228,A-1-B-4060,sandhaya  Gharayasi Poshan Bagaicha Samuha,2078/079,1900-01-24,22,166,6,Component C,Nutrition,Home Nutrition Garden (Nutrition),,,,,,,,
2229,A-1-A-4061,Abu  Gharayasi Poshan Bagaicha Samuha,2078/079,2078-03-09,22,Rajgadh,6,Component C,Nutrition,Home Nutrition Garden (Nutrition),,,,,,,,
2230,A-1-A-4064,Dharma Gharayasi Poshan Bagaicha Samuha,2078/079,2078-11-08,22,Rajgadh,1,Component C,Nutrition,Home Nutrition Garden (Nutrition),,,,,,,,
2231,A-1-A-4065,Hariyali  Gharayasi Poshan Bagaicha Samuha,2078/079,1900-01-21,22,Rajgadh,6,Component C,Nutrition,Home Nutrition Garden (Nutrition),,,,,,,,
2232,A-1-A-4066,Janahit  Gharayasi Poshan Bagaicha Samuha,2078/079,2078-10-08,22,Rajgadh,6,Component C,Nutrition,Home Nutrition Garden (Nutrition),,,,,,,,
2233,A-1-A-4068,jay shree ram Gharayasi Poshan Bagaicha Samuha,2078/079,1900-01-13,22,Rajgadh,6,Component C,Nutrition,Home Nutrition Garden (Nutrition),,,,,,,,
2234,A-1-A-4072,pratham   Gharayasi Poshan Bagaicha Samuha,2078/079,1900-01-13,22,Rajgadh,1,Component C,Nutrition,Home Nutrition Garden (Nutrition),,,,,,,,
2235,A-1-A-4073,Ram janki  Gharayasi Poshan Bagaicha Samuha,2078/079,2078-02-08,22,Rajgadh,1,Component C,Nutrition,Home Nutrition Garden (Nutrition),,,,,,,,
2236,A-2-D-4076,Aarati Pashupalan Krishak Samuha,2078/079,2078-10-24,21,Bariyarpatti,1,Component A,Livestock,Promotion Program (Goat),,,,,,,,
2237,A-2-D-4077,Kalyanday Pasbhupalan Krisak Samuha,2078/079,2078-10-09,21,Bariyarpatti,1,Component A,Livestock,Promotion Program (Poultry),,,,,,,,
2238,A-1-B-4078,Suntala Gharayasi Poshan Bagaicha Samuha,2078/079,2078-11-08,22,166,1,Component C,Nutrition,Home Nutrition Garden (Nutrition),,,,,,,,
2239,A-1-B-4079,Ganga Gharayasi Poshan Bagaicha Samuha,2078/079,1900-01-17,22,166,1,Component C,Nutrition,Home Nutrition Garden (Nutrition),,,,,,,,
2240,A-1-A-4080,Dharmaraaj baba Gharayasi Poshan Bagaicha Samuha,2078/079,1900-01-15,22,Rajgadh,3,Component C,Nutrition,Home Nutrition Garden (Nutrition),,,,,,,,
2241,A-1-B-4081,Parwati Gharayasi Poshan Bagaicha Samuha,2078/079,1900-01-17,22,166,3,Component C,Nutrition,Home Nutrition Garden (Nutrition),,,,,,,,
2242,A-1-B-4083,Mala Gharayasi Poshan Bagaicha Samuha,2078/079,1900-01-20,22,166,1,Component C,Nutrition,Home Nutrition Garden (Nutrition),,,,,,,,
2243,A-1-A-4084,Mah Bhagwati Gharayasi Poshan Bagaicha Samuha,2078/079,2078-02-09,22,Rajgadh,6,Component C,Nutrition,Home Nutrition Garden (Nutrition),,,,,,,,
2244,A-1-A-4085,hariyali Gharayasi Poshan Bagaicha Samuha,2078/079,1900-01-21,22,Rajgadh,1,Component C,Nutrition,Home Nutrition Garden (Nutrition),,,,,,,,
2245,A-1-A-4086,mahila shashaktikaran Gharayasi Poshan Bagaicha Samuha,2078/079,2078-11-08,22,Rajgadh,6,Component C,Nutrition,Home Nutrition Garden (Nutrition),,,,,,,,
2246,A-1-A-4087,Laxmhi Gharayasi Poshan Bagaicha Samuha,2078/079,1900-01-19,22,Rajgadh,6,Component C,Nutrition,Home Nutrition Garden (Nutrition),,,,,,,,
2247,D-8-W-4088,Chisapani Krishak Samuha,2077/078,2078-03-03,45,Gandaki,6,Component A,Crop,Others,,,,,,,,
2248,C-6-Q-4098,Grameswor mahadeb poshan samuha,2078/079,2078-10-26,28,Indrawati,8,Component C,Nutrition,Home Nutrition Garden (Nutrition),,,,,,,,
2249,C-6-Q-4100,Jwaladebi poshan samuha,2078/079,2078-09-04,28,Indrawati,6,Component C,Nutrition,Home Nutrition Garden (Nutrition),,,,,,,,
2250,C-6-Q-4101,Mahila Yekata Posan Samuha,2078/079,2078-10-10,28,Indrawati,4,Component C,Nutrition,Home Nutrition Garden (Nutrition),,,,,,,,
2251,C-6-Q-4103,Majhatole poshan samuha,2078/079,1900-01-24,28,Indrawati,8,Component C,Nutrition,Home Nutrition Garden (Nutrition),,,,,,,,
2252,C-6-Q-4104,Munal Posan Samuha,2078/079,2078-09-14,28,Indrawati,2,Component C,Nutrition,Home Nutrition Garden (Nutrition),,,,,,,,
2253,C-6-Q-4105,Namo Narayan Posan Samuha,2078/079,2078-10-20,28,Indrawati,5,Component C,Nutrition,Home Nutrition Garden (Nutrition),,,,,,,,
2254,C-6-Q-4107,Nawa Kiran Poshan Samuha,2078/079,2078-09-03,28,Indrawati,7,Component C,Nutrition,Home Nutrition Garden (Nutrition),,,,,,,,
2255,C-6-Q-4110,Panchpiple poshan samuha,2078/079,2078-11-02,28,Indrawati,7,Component C,Nutrition,Home Nutrition Garden (Nutrition),,,,,,,,
2256,C-6-Q-4111,Ranitole Sudhar Poshan Samuha,2078/079,2078-09-04,28,Indrawati,6,Component C,Nutrition,Home Nutrition Garden (Nutrition),,,,,,,,
2257,C-6-Q-4112,Salleni Bazar  Posan Samuha,2078/079,2078-11-10,28,Indrawati,4,Component C,Nutrition,Home Nutrition Garden (Nutrition),,,,,,,,
2258,C-6-Q-4113,Sat Samundra  Posan Samuha,2078/079,2078-11-05,28,Indrawati,5,Component C,Nutrition,Home Nutrition Garden (Nutrition),,,,,,,,
2259,C-6-Q-4114,Setidebi Posan Samuha,2078/079,2078-09-04,28,Indrawati,3,Component C,Nutrition,Home Nutrition Garden (Nutrition),,,,,,,,
2260,C-6-Q-4116,Shree kalika devi poshan samuha,2078/079,2078-10-24,28,Indrawati,8,Component C,Nutrition,Home Nutrition Garden (Nutrition),,,,,,,,
2261,C-6-Q-4121,Shree Palchoki Poshan Samuha,2078/079,2078-09-28,28,Indrawati,8,Component C,Nutrition,Home Nutrition Garden (Nutrition),,,,,,,,
2262,C-6-Q-4122,Tomsang  Posan Samuha,2078/079,2078-11-06,28,Indrawati,5,Component C,Nutrition,Home Nutrition Garden (Nutrition),,,,,,,,
2263,C-6-Q-4123,Ujwal Posan Samuha,2078/079,2078-09-02,28,Indrawati,5,Component C,Nutrition,Home Nutrition Garden (Nutrition),,,,,,,,
2264,C-6-Q-4124,Urjashil poshan samuha,2078/079,2078-11-07,28,Indrawati,7,Component C,Nutrition,Home Nutrition Garden (Nutrition),,,,,,,,
2265,C-6-Q-4125,Bhirkuna Posan Samuha,2078/079,2078-10-22,28,Indrawati,5,Component C,Nutrition,Home Nutrition Garden (Nutrition),,,,,,,,
2266,C-6-Q-4126,Birkharka Posan Samuha,2078/079,2078-09-05,28,Indrawati,1,Component C,Nutrition,Home Nutrition Garden (Nutrition),,,,,,,,
2267,C-6-Q-4127,Satkanya Devithan Posan Samuha,2078/079,2078-09-16,28,Indrawati,1,Component C,Nutrition,Home Nutrition Garden (Nutrition),,,,,,,,
2268,C-6-Q-4128,Lamatole  Posan Samuha,2078/079,2078-11-15,28,Indrawati,5,Component C,Nutrition,Home Nutrition Garden (Nutrition),,,,,,,,
2269,C-6-Q-4129,Suryakiran Posan Samuha,2078/079,2078-09-04,28,Indrawati,3,Component C,Nutrition,Home Nutrition Garden (Nutrition),,,,,,,,
2270,C-6-Q-4130,Gairitol Kukura Palan Krishak Samuh,2078/079,2078-09-05,28,Indrawati,9,Component A,Livestock,Promotion Program (Poultry),,,,,,,,
2271,C-6-Q-4131,Himal Bakhra  palan Krishak Samuh,2078/079,2022-03-29,28,Indrawati,7,Component A,Livestock,Promotion Program (Goat),,,,,,,,
2272,C-6-Q-4132,kumveswori mahadev bakhrapalan krishak samuha,2078/079,1900-01-22,28,Indrawati,9,Component A,Livestock,Promotion Program (Goat),,,,,,,,
2273,C-6-Q-4133,pataldebi Bakhrapal Krishak samuha,2078/079,2022-03-29,28,Indrawati,3,Component A,Livestock,Promotion Program (Goat),,,,,,,,
2274,C-6-Q-4136,Raktakali bakhrapalan krishak samuha,2078/079,2078-09-04,28,Indrawati,6,Component A,Livestock,Promotion Program (Goat),,,,,,,,
2275,C-6-Q-4137,Sipakhola Kukhura palan krishak samuha,2078/079,2078-09-05,28,Indrawati,6,Component A,Livestock,Promotion Program (Poultry),,,,,,,,
2276,C-6-R-4138,Dhupichaur Bakhara Palan Krishak Samuha,2078/079,2078-11-11,28,Lisankhu Pakhar,2,Component A,Livestock,Promotion Program (Goat),,,,,,,,
2277,C-6-R-4139,Himshikhar Bakhara Palan Krishak Samuha,2078/079,2078-11-12,28,Lisankhu Pakhar,6,Component A,Livestock,Promotion Program (Goat),,,,,,,,
2278,C-6-R-4140,Janajagriti Bakhara Palan Krishak Samuha,2078/079,2078-11-13,28,Lisankhu Pakhar,2,Component A,Livestock,Promotion Program (Goat),,,,,,,,
2279,C-6-R-4141,Jethal Bakhara Palan Krishak Samuha,2078/079,2078-10-26,28,Lisankhu Pakhar,5,Component A,Livestock,Promotion Program (Goat),,,,,,,,
2280,C-6-R-4142,Laligurans Bakhra Palan Krishak Samuha,2078/079,2078-08-29,28,Lisankhu Pakhar,5,Component A,Livestock,Promotion Program (Goat),,,,,,,,
2281,C-6-R-4143,lalupate kukhura Palan Krishak Samuha,2078/079,2078-11-12,28,Lisankhu Pakhar,6,Component A,Livestock,Promotion Program (Poultry),,,,,,,,
2282,C-6-R-4144,Laskari Bakhra Palan Krishak Samuha,2078/079,2078-11-14,28,Lisankhu Pakhar,4,Component A,Livestock,Promotion Program (Goat),,,,,,,,
2283,C-6-R-4145,Sunakhari Bakhra Palan Krishak Samuha,2078/079,2078-11-13,28,Lisankhu Pakhar,6,Component A,Livestock,Promotion Program (Goat),,,,,,,,
2284,C-6-R-4146,Yakikrit Bakhrapalan Lrishak Samuha,2078/079,2078-08-29,28,Lisankhu Pakhar,4,Component A,Livestock,Promotion Program (Goat),,,,,,,,
2285,C-5-K-4148,Phulbari bakhara palan Krishak Samuha,2078/079,2078-11-04,25,Kalinchok,5,Component A,Livestock,Promotion Program (Goat),,,,,,,,
2286,C-5-K-4149,Sagarmatha bakhara palan Krishak Samuha,2078/079,2078-11-05,25,Kalinchok,5,Component A,Livestock,Promotion Program (Goat),,,,,,,,
2287,C-5-K-4150,Golmadevi kukhura palan Krishak Samuha,2078/079,2078-11-05,25,Kalinchok,5,Component A,Livestock,Promotion Program (Poultry),,,,,,,,
2288,C-5-K-4151,Indrakamal Gaibhaisi palan Krishak Samuha,2078/079,2078-11-05,25,Kalinchok,6,Component A,Livestock,Promotion Program (Dairy),,,,,,,,
2289,C-5-K-4152,Getheni Bakhra palan Krishak Samuha,2078/079,2078-11-13,25,Kalinchok,4,Component A,Livestock,Promotion Program (Goat),,,,,,,,
2290,C-6-Q-4153,Archale Poshan samuha,2078/079,2078-11-07,28,Indrawati,8,Component C,Nutrition,Home Nutrition Garden (Nutrition),,,,,,,,
2291,C-6-Q-4154,Balbalika Posan Samuha,2078/079,2078-09-03,28,Indrawati,2,Component C,Nutrition,Home Nutrition Garden (Nutrition),,,,,,,,
2292,C-6-Q-4155,Chandramukhi Posan Samuha,2078/079,2078-09-15,28,Indrawati,4,Component C,Nutrition,Home Nutrition Garden (Nutrition),,,,,,,,
2293,C-6-Q-4156,Gaantebar Chautari Poshan Samuha,2078/079,2078-10-20,28,Indrawati,7,Component C,Nutrition,Home Nutrition Garden (Nutrition),,,,,,,,
2294,C-6-Q-4157,Gairigau mahila poshan samuha,2078/079,2078-11-02,28,Indrawati,7,Component C,Nutrition,Home Nutrition Garden (Nutrition),,,,,,,,
2295,C-6-Q-4158,Chhapdada Poshan Samuha,2078/079,2078-09-03,28,Indrawati,9,Component C,Nutrition,Home Nutrition Garden (Nutrition),,,,,,,,
2296,C-6-R-4159,Balbikas poshan Samuha,2078/079,2078-10-05,28,Lisankhu Pakhar,5,Component C,Nutrition,Home Nutrition Garden (Nutrition),,,,,,,,
2297,C-6-R-4160,Bargang Poshan Samuha,2078/079,2078-10-10,28,Lisankhu Pakhar,7,Component C,Nutrition,Home Nutrition Garden (Nutrition),,,,,,,,
2298,C-6-R-4161,Chipleti poshan samuha,2078/079,2078-09-03,28,Lisankhu Pakhar,7,Component C,Nutrition,Home Nutrition Garden (Nutrition),,,,,,,,
